timestamp,ch1,ch2,label
1778661054.205502,2169,0,ɑ
1778661054.20685,2131,0,ɑ
1778661054.213842,1903,0,ɑ
1778661054.21404,1807,0,ɑ
1778661054.214197,2042,0,ɑ
1778661054.2179468,2124,0,ɑ
1778661054.218136,2127,0,ɑ
1778661054.220045,1987,0,ɑ
1778661054.222396,2171,0,ɑ
1778661054.224679,2204,0,ɑ
1778661054.2271528,1979,0,ɑ
1778661054.2274492,1781,0,ɑ
1778661054.228853,1968,0,ɑ
1778661054.231231,2090,0,ɑ
1778661054.233878,2140,0,ɑ
1778661054.235285,2047,0,ɑ
1778661054.2377868,2107,0,ɑ
1778661054.242285,2216,0,ɑ
1778661054.243586,2056,0,ɑ
1778661054.2453299,1823,0,ɑ
1778661054.2472608,1884,0,ɑ
1778661054.25102,2052,0,ɑ
1778661054.251171,2130,0,ɑ
1778661054.2514508,2148,0,ɑ
1778661054.2543738,2048,0,ɑ
1778661054.255743,2153,0,ɑ
1778661054.25709,2124,0,ɑ
1778661054.259711,1904,0,ɑ
1778661054.261014,1751,0,ɑ
1778661054.268867,1988,0,ɑ
1778661054.2697458,2088,0,ɑ
1778661054.272405,2091,0,ɑ
1778661054.275465,1978,0,ɑ
1778661054.277048,2140,0,ɑ
1778661054.278464,2150,0,ɑ
1778661054.28068,1950,0,ɑ
1778661054.280834,1741,0,ɑ
1778661054.280894,1945,0,ɑ
1778661054.280927,2068,0,ɑ
1778661054.283587,2103,0,ɑ
1778661054.285013,1997,0,ɑ
1778661054.291253,2063,0,ɑ
1778661054.2914839,2185,0,ɑ
1778661054.291759,2016,0,ɑ
1778661054.294445,1835,0,ɑ
1778661054.298056,1840,0,ɑ
1778661054.2982788,2030,0,ɑ
1778661054.3004658,2129,0,ɑ
1778661054.301855,2035,0,ɑ
1778661054.303243,2039,0,ɑ
1778661054.305965,2197,0,ɑ
1778661054.307317,2103,0,ɑ
1778661054.311214,1871,0,ɑ
1778661054.316822,1754,0,ɑ
1778661054.317017,2017,0,ɑ
1778661054.319015,2112,0,ɑ
1778661054.319478,2120,0,ɑ
1778661054.322825,2008,0,ɑ
1778661054.3231318,2161,0,ɑ
1778661054.324199,2173,0,ɑ
1778661054.3263822,1975,0,ɑ
1778661054.327768,1756,0,ɑ
1778661054.3291001,1977,0,ɑ
1778661054.334717,2075,0,ɑ
1778661054.33757,2127,0,ɑ
1778661054.337949,2018,0,ɑ
1778661054.340889,2095,0,ɑ
1778661054.341865,2254,0,ɑ
1778661054.3438468,2084,0,ɑ
1778661054.3449228,1784,0,ɑ
1778661054.3451252,1818,0,ɑ
1778661054.347418,2040,0,ɑ
1778661054.350088,2122,0,ɑ
1778661054.351439,2049,0,ɑ
1778661054.352777,2013,0,ɑ
1778661054.355444,2180,0,ɑ
1778661054.356817,2092,0,ɑ
1778661054.363371,1882,0,ɑ
1778661054.365515,1771,0,ɑ
1778661054.368055,2017,0,ɑ
1778661054.369379,2086,0,ɑ
1778661054.369955,2118,0,ɑ
1778661054.370537,1985,0,ɑ
1778661054.373472,2139,0,ɑ
1778661054.374218,2174,0,ɑ
1778661054.376429,1975,0,ɑ
1778661054.377793,1759,0,ɑ
1778661054.3791208,1967,0,ɑ
1778661054.386654,2088,0,ɑ
1778661054.388293,2143,0,ɑ
1778661054.390302,2030,0,ɑ
1778661054.391131,2141,0,ɑ
1778661054.3923001,2222,0,ɑ
1778661054.3940742,1991,0,ɑ
1778661054.395761,1839,0,ɑ
1778661054.398574,1909,0,ɑ
1778661054.398714,2069,0,ɑ
1778661054.400078,2135,0,ɑ
1778661054.4016058,2059,0,ɑ
1778661054.402978,2070,0,ɑ
1778661054.40558,2226,0,ɑ
1778661054.4068742,2137,0,ɑ
1778661054.412516,1925,0,ɑ
1778661054.4157498,1813,0,ɑ
1778661054.4180999,2066,0,ɑ
1778661054.419193,2150,0,ɑ
1778661054.419626,2157,0,ɑ
1778661054.420037,2030,0,ɑ
1778661054.4241972,2170,0,ɑ
1778661054.424784,2196,0,ɑ
1778661054.424881,1987,0,ɑ
1778661054.4274392,1782,0,ɑ
1778661054.4328,1993,0,ɑ
1778661054.4336,2104,0,ɑ
1778661054.434463,2157,0,ɑ
1778661054.4374242,2034,0,ɑ
1778661054.438307,2110,0,ɑ
1778661054.439917,2231,0,ɑ
1778661054.4413161,2090,0,ɑ
1778661054.444486,1865,0,ɑ
1778661054.445956,1854,0,ɑ
1778661054.4472692,2065,0,ɑ
1778661054.4499571,2159,0,ɑ
1778661054.451255,2091,0,ɑ
1778661054.453807,2081,0,ɑ
1778661054.459761,2206,0,ɑ
1778661054.4614851,2154,0,ɑ
1778661054.4648042,1970,0,ɑ
1778661054.4656541,1805,0,ɑ
1778661054.4682088,1995,0,ɑ
1778661054.468601,2126,0,ɑ
1778661054.470531,2132,0,ɑ
1778661054.470712,2020,0,ɑ
1778661054.472069,2160,0,ɑ
1778661054.4733582,2187,0,ɑ
1778661054.4817002,1988,0,ɑ
1778661054.483194,1768,0,ɑ
1778661054.484294,1989,0,ɑ
1778661054.485101,2109,0,ɑ
1778661054.485526,2177,0,ɑ
1778661054.486277,2072,0,ɑ
1778661054.487919,2126,0,ɑ
1778661054.489332,2240,0,ɑ
1778661054.491275,2073,0,ɑ
1778661054.493839,1858,0,ɑ
1778661054.495147,1887,0,ɑ
1778661054.4977999,2063,0,ɑ
1778661054.499125,2162,0,ɑ
1778661054.506217,2118,0,ɑ
1778661054.507384,2075,0,ɑ
1778661054.508658,2208,0,ɑ
1778661054.5088441,2138,0,ɑ
1778661054.5090392,1930,0,ɑ
1778661054.514286,1821,0,ɑ
1778661054.515872,2066,0,ɑ
1778661054.516062,2162,0,ɑ
1778661054.5182478,2135,0,ɑ
1778661054.5195572,2008,0,ɑ
1778661054.520997,2173,0,ɑ
1778661054.5319731,2207,0,ɑ
1778661054.536125,1995,0,ɑ
1778661054.537915,1788,0,ɑ
1778661054.54021,1968,0,ɑ
1778661054.540311,2100,0,ɑ
1778661054.540401,2166,0,ɑ
1778661054.5404632,2071,0,ɑ
1778661054.540528,2123,0,ɑ
1778661054.5406039,2255,0,ɑ
1778661054.540787,2095,0,ɑ
