1772207033.5539892,0,a
1772207033.565021,0,a
1772207033.5761862,0,a
1772207033.587014,0,a
1772207033.5979881,0,a
1772207033.608866,0,a
1772207033.619891,0,a
1772207033.630927,0,a
1772207033.641883,0,a
1772207033.652871,0,a
1772207033.6638799,0,a
1772207033.674846,0,a
1772207033.685893,0,a
1772207033.6969652,0,a
1772207033.707895,0,a
1772207033.7188532,0,a
1772207033.729878,0,a
1772207033.7409139,0,a
1772207033.7518752,0,a
1772207033.762891,0,a
1772207033.77391,0,a
1772207033.784904,0,a
1772207033.796685,0,a
1772207033.806911,0,a
1772207033.81794,0,a
1772207033.8288891,0,a
1772207033.839882,0,a
1772207033.850873,0,a
1772207033.861873,0,a
1772207033.872863,0,a
1772207033.883865,0,a
1772207033.8951528,0,a
1772207033.905907,0,a
1772207033.91688,0,a
1772207033.9278662,0,a
1772207033.9388852,0,a
1772207033.94987,0,a
1772207033.960903,0,a
1772207033.971873,0,a
1772207033.982867,0,a
1772207033.9940748,0,a
1772207034.004908,0,a
1772207034.015879,0,a
1772207034.027307,0,a
1772207034.0378702,0,a
1772207034.048862,0,a
1772207034.060843,0,a
1772207034.07089,0,a
1772207034.081929,0,a
1772207034.094142,0,a
1772207034.103926,0,a
1772207034.1149042,0,a
1772207034.1259189,0,a
1772207034.136873,0,a
1772207034.147878,0,a
1772207034.158871,0,a
1772207034.169871,0,a
1772207034.180903,0,a
1772207034.191893,0,a
1772207034.2029219,0,a
1772207034.213878,0,a
1772207034.226957,0,a
1772207034.236557,0,a
1772207034.247373,0,a
1772207034.257906,0,a
1772207034.270141,0,a
1772207034.2798562,0,a
1772207034.290913,0,a
1772207034.301909,0,a
1772207034.3128629,0,a
1772207034.323883,0,a
1772207034.334924,0,a
1772207034.3458781,0,a
1772207034.356925,0,a
1772207034.367904,0,a
1772207034.378885,0,a
1772207034.3898911,0,a
1772207034.400853,0,a
1772207034.4118788,0,a
1772207034.4228811,0,a
1772207034.43386,0,a
1772207034.444863,0,a
1772207034.4558961,0,a
1772207034.4668748,0,a
1772207034.477879,0,a
1772207034.489512,0,a
1772207034.499936,0,a
1772207034.51086,0,a
1772207034.521873,0,a
1772207034.533076,0,a
1772207034.543882,0,a
1772207034.554894,0,a
1772207034.565897,0,a
1772207034.576864,0,a
1772207034.587918,0,a
1772207034.5989141,0,a
1772207034.6098702,0,a
1772207034.621073,0,a
1772207034.63187,0,a
1772207034.642869,0,a
1772207034.653908,0,a
1772207034.664883,0,a
1772207034.6758559,0,a
1772207034.6868742,0,a
1772207034.69792,0,a
1772207034.710388,0,a
1772207034.719945,0,a
1772207034.7309,0,a
1772207034.741751,0,a
1772207034.752758,0,a
1772207034.763781,0,a
1772207034.7747788,0,a
1772207034.785816,0,a
1772207034.796781,0,a
1772207034.807785,0,a
1772207034.8187652,0,a
1772207034.8297532,0,a
1772207034.840767,0,a
1772207034.8534741,0,a
1772207034.862751,0,a
1772207034.873784,0,a
1772207034.884759,0,a
1772207034.895829,0,a
1772207034.906786,0,a
1772207034.91774,0,a
1772207034.9288,0,a
1772207034.939789,0,a
1772207034.950758,0,a
1772207034.96177,0,a
1772207034.972791,0,a
1772207034.9837382,0,a
1772207034.994761,0,a
1772207035.0057678,0,a
1772207035.0167491,0,a
1772207035.0277288,0,a
1772207035.038773,0,a
1772207035.049768,0,a
1772207035.060734,0,a
1772207035.071734,0,a
1772207035.082756,0,a
1772207035.093735,0,a
1772207035.104765,0,a
1772207035.1157372,0,a
1772207035.12677,0,a
1772207035.137774,0,a
1772207035.1487849,0,a
1772207035.159782,0,a
1772207035.170769,0,a
1772207035.1817741,0,a
1772207035.192802,0,a
1772207035.2037811,0,a
1772207035.214742,0,a
1772207035.225794,0,a
1772207035.236935,0,a
1772207035.249075,0,a
1772207035.2587469,0,a
1772207035.2698371,0,a
1772207035.280736,0,a
1772207035.2917628,0,a
1772207035.302749,0,a
1772207035.313764,0,a
1772207035.324785,0,a
1772207035.335794,0,a
1772207035.3467362,0,a
1772207035.3577752,0,a
1772207035.369647,0,a
1772207035.3797371,0,a
1772207035.390738,0,a
1772207035.4018528,0,a
1772207035.412738,0,a
1772207035.423948,0,a
1772207035.434782,0,a
1772207035.445775,0,a
1772207035.4567838,0,a
1772207035.4682019,0,a
1772207035.4787562,0,a
1772207035.489782,0,a
1772207035.501058,0,a
1772207035.511762,0,a
1772207035.522762,0,a
1772207035.5337741,0,a
1772207035.544744,0,a
1772207035.55581,0,a
1772207035.566808,0,a
1772207035.577745,0,a
1772207035.58959,0,a
1772207035.599767,0,a
1772207035.610734,0,a
1772207035.621801,0,a
1772207035.632836,0,a
1772207035.643764,0,a
1772207035.65486,0,a
1772207035.66574,0,a
1772207035.676738,0,a
1772207035.687757,0,a
1772207035.6987789,0,a
1772207035.7097678,0,a
1772207035.72079,0,a
1772207035.731755,0,a
1772207035.742748,0,a
1772207035.753741,0,a
1772207035.764786,0,a
1772207035.775907,0,a
1772207035.7868721,0,a
1772207035.79789,0,a
1772207035.809528,0,a
1772207035.819859,0,a
1772207035.830899,0,a
1772207035.841907,0,a
1772207035.852869,0,a
1772207035.863903,0,a
1772207035.8748622,0,a
1772207035.885869,0,a
1772207035.896872,0,a
1772207035.907903,0,a
1772207035.918901,0,a
1772207035.9298592,0,a
1772207035.940921,0,a
1772207035.9518661,0,a
1772207035.962872,0,a
1772207035.973907,0,a
1772207035.984868,0,a
1772207035.99588,0,a
1772207036.00686,0,a
1772207036.017904,0,a
1772207036.028914,0,a
1772207036.039915,0,a
1772207036.050913,0,a
1772207036.061888,0,a
1772207036.073129,0,a
1772207036.08389,0,a
1772207036.094872,0,a
1772207036.105864,0,a
1772207036.1170728,0,a
1772207036.128682,0,a
1772207036.138905,0,a
1772207036.1499221,0,a
1772207036.160886,0,a
1772207036.171905,0,a
1772207036.182864,0,a
1772207036.193861,0,a
1772207036.204915,0,a
1772207036.2158668,0,a
1772207036.22687,0,a
1772207036.237911,0,a
1772207036.248872,0,a
1772207036.259858,0,a
1772207036.270877,0,a
1772207036.281912,0,a
1772207036.2929149,0,a
1772207036.303906,0,a
1772207036.314902,0,a
1772207036.325867,0,a
1772207036.336907,0,a
1772207036.34918,0,a
1772207036.358876,0,a
1772207036.3698602,0,a
1772207036.3808582,0,a
1772207036.39193,0,a
1772207036.4028978,0,a
1772207036.413868,0,a
1772207036.4248571,0,a
1772207036.435971,0,a
1772207036.446843,0,a
1772207036.457916,0,a
1772207036.469802,0,a
1772207036.4798641,0,a
1772207036.490902,0,a
1772207036.5018969,0,a
1772207036.513361,0,a
1772207036.544348,0,a
1772207036.5444028,0,a
1772207036.545907,0,a
1772207036.5571682,0,a
1772207036.567859,0,a
1772207036.5789921,0,a
1772207036.590027,0,a
1772207036.601023,0,a
1772207036.6119869,0,a
1772207036.6229901,0,a
1772207036.6339898,0,a
1772207036.644999,0,a
1772207036.6560152,0,a
1772207036.666982,0,a
1772207036.6780019,0,a
1772207036.6895869,0,a
1772207036.7000089,0,a
1772207036.710986,0,a
1772207036.722024,0,a
1772207036.733088,0,a
1772207036.743989,0,a
1772207036.755009,0,a
1772207036.76605,0,a
1772207036.776991,0,a
1772207036.7880151,0,a
1772207036.799052,0,a
1772207036.8100119,0,a
1772207036.820999,0,a
1772207036.831996,0,a
1772207036.843005,0,a
1772207036.8540149,0,a
1772207036.865033,0,a
1772207036.8760178,0,a
1772207036.8870049,0,a
1772207036.898017,0,a
1772207036.909215,0,a
1772207036.9199831,0,a
1772207036.9310038,0,a
1772207036.9419892,0,a
1772207036.95298,0,a
1772207036.963983,0,a
1772207036.9750102,0,a
1772207036.985985,0,a
1772207036.9970078,0,a
1772207037.0091178,0,a
1772207037.019048,0,a
1772207037.030012,0,a
1772207037.041025,0,a
1772207037.051986,0,a
1772207037.063015,0,a
1772207037.074029,0,a
1772207037.085048,0,a
1772207037.096019,0,a
1772207037.107025,0,a
1772207037.117992,0,a
1772207037.129538,0,a
1772207037.140054,0,a
1772207037.151038,0,a
1772207037.1620018,0,a
1772207037.172991,0,a
1772207037.1839921,0,a
1772207037.194991,0,a
1772207037.2060318,0,a
1772207037.217022,0,a
1772207037.228008,0,a
1772207037.2390132,0,a
1772207037.2500212,0,a
1772207037.2609909,0,a
1772207037.2720058,0,a
1772207037.282989,0,a
1772207037.293996,0,a
1772207037.3050292,0,a
1772207037.315996,0,a
1772207037.3269958,0,a
1772207037.338023,0,a
1772207037.349546,0,a
1772207037.36011,0,a
1772207037.371149,0,a
1772207037.3821068,0,a
1772207037.3931131,0,a
1772207037.40416,0,a
1772207037.4151099,0,a
1772207037.426134,0,a
1772207037.437122,0,a
1772207037.4481301,0,a
1772207037.4591382,0,a
1772207037.470142,0,a
1772207037.481125,0,a
1772207037.492104,0,a
1772207037.5031009,0,a
1772207037.514099,0,a
1772207037.525096,0,a
1772207037.536163,0,a
1772207037.5471098,0,a
1772207037.558111,0,a
1772207037.570194,0,a
1772207037.580101,0,a
1772207037.5911,0,a
1772207037.602127,0,a
1772207037.613121,0,a
1772207037.6241422,0,a
1772207037.6351821,0,a
1772207037.6461031,0,a
1772207037.657129,0,a
1772207037.668148,0,a
1772207037.6791239,0,a
1772207037.690114,0,a
1772207037.7011352,0,a
1772207037.712132,0,a
1772207037.723104,0,a
1772207037.734106,0,a
1772207037.745121,0,a
1772207037.7561102,0,a
1772207037.767103,0,a
1772207037.778112,0,a
1772207037.7897742,0,a
1772207037.800151,0,a
1772207037.8111181,0,a
1772207037.822156,0,a
1772207037.833143,0,a
1772207037.8441541,0,a
1772207037.855158,0,a
1772207037.8661592,0,a
1772207037.8771222,0,a
1772207037.888154,0,a
1772207037.899137,0,a
1772207037.9101188,0,a
1772207037.921195,0,a
1772207037.9321249,0,a
1772207037.943112,0,a
1772207037.954147,0,a
1772207037.965164,0,a
1772207037.976118,0,a
1772207037.987307,0,a
1772207037.998234,0,a
1772207038.009548,0,a
1772207038.0202482,0,a
1772207038.03124,0,a
1772207038.0422459,0,a
1772207038.0532758,0,a
1772207038.0642471,0,a
1772207038.075288,0,a
1772207038.086248,0,a
1772207038.09725,0,a
1772207038.109528,0,a
1772207038.119256,0,a
1772207038.1302452,0,a
1772207038.141271,0,a
1772207038.152271,0,a
1772207038.163239,0,a
1772207038.174273,0,a
1772207038.185291,0,a
1772207038.1962419,0,a
1772207038.207276,0,a
1772207038.218278,0,a
1772207038.229834,0,a
1772207038.240274,0,a
1772207038.2512698,0,a
1772207038.262261,0,a
1772207038.2732549,0,a
1772207038.284276,0,a
1772207038.295261,0,a
1772207038.30627,0,a
1772207038.317272,0,a
1772207038.328279,0,a
1772207038.339272,0,a
1772207038.3502479,0,a
1772207038.361252,0,a
1772207038.372264,0,a
1772207038.383262,0,a
1772207038.394261,0,a
1772207038.4052842,0,a
1772207038.41627,0,a
1772207038.427271,0,a
1772207038.438287,0,a
1772207038.4492311,0,a
1772207038.460264,0,a
1772207038.4712782,0,a
1772207038.4823182,0,a
1772207038.493263,0,a
1772207038.5042508,0,a
1772207038.515265,0,a
1772207038.526259,0,a
1772207038.537336,0,a
1772207038.5482519,0,a
1772207038.559253,0,a
1772207038.57024,0,a
1772207038.581227,0,a
1772207038.592237,0,a
1772207038.603267,0,a
1772207038.614263,0,a
1772207038.625291,0,a
1772207038.636271,0,a
1772207038.647251,0,a
1772207038.6582599,0,a
1772207038.669773,0,a
1772207038.680383,0,a
1772207038.691404,0,a
1772207038.7023842,0,a
1772207038.713376,0,a
1772207038.724401,0,a
1772207038.7354019,0,a
1772207038.746368,0,a
1772207038.757406,0,a
1772207038.7695942,0,a
1772207038.779396,0,a
1772207038.790393,0,a
1772207038.8013718,0,a
1772207038.8123698,0,a
1772207038.8234088,0,a
1772207038.834404,0,a
1772207038.845407,0,a
1772207038.856405,0,a
1772207038.867424,0,a
1772207038.8784058,0,a
1772207038.889449,0,a
1772207038.900373,0,a
1772207038.911396,0,a
1772207038.922425,0,a
1772207038.9333918,0,a
1772207038.9443998,0,a
1772207038.9553962,0,a
1772207038.9664152,0,a
1772207038.97737,0,a
1772207038.989516,0,a
1772207038.999398,0,a
1772207039.010396,0,a
1772207039.021388,0,a
1772207039.0323598,0,a
1772207039.043398,0,a
1772207039.054396,0,a
1772207039.065362,0,a
1772207039.076402,0,a
1772207039.087372,0,a
1772207039.098377,0,a
1772207039.1095638,0,a
1772207039.12038,0,a
1772207039.131383,0,a
1772207039.1423879,0,a
1772207039.153455,0,a
1772207039.164427,0,a
1772207039.175429,0,a
1772207039.186517,0,a
1772207039.197502,0,a
1772207039.2095912,0,a
1772207039.219384,0,a
1772207039.2303731,0,a
1772207039.241398,0,a
1772207039.252383,0,a
1772207039.26337,0,a
1772207039.274385,0,a
1772207039.285385,0,a
1772207039.296392,0,a
1772207039.307412,0,a
1772207039.318361,0,a
1772207039.329706,0,a
1772207039.3404028,0,a
1772207039.35141,0,a
1772207039.362417,0,a
1772207039.3733928,0,a
1772207039.384385,0,a
1772207039.395382,0,a
1772207039.406371,0,a
1772207039.4173708,0,a
1772207039.429528,0,a
1772207039.439408,0,a
1772207039.450359,0,a
1772207039.461375,0,a
1772207039.472269,0,a
1772207039.483242,0,a
1772207039.494273,0,a
1772207039.5052779,0,a
1772207039.5162601,0,a
1772207039.527266,0,a
1772207039.5382788,0,a
1772207039.549572,0,a
1772207039.560243,0,a
1772207039.571263,0,a
1772207039.582263,0,a
1772207039.59325,0,a
1772207039.604249,0,a
1772207039.615243,0,a
1772207039.626246,0,a
1772207039.63729,0,a
1772207039.648252,0,a
1772207039.6592588,0,a
1772207039.6702359,0,a
1772207039.681254,0,a
1772207039.692263,0,a
1772207039.7032351,0,a
1772207039.7142699,0,a
1772207039.725277,0,a
1772207039.736244,0,a
1772207039.747234,0,a
1772207039.7582579,0,a
1772207039.769761,0,a
1772207039.780239,0,a
1772207039.791274,0,a
1772207039.8022778,0,a
1772207039.8132632,0,a
1772207039.824281,0,a
1772207039.83526,0,a
1772207039.846265,0,a
1772207039.8572311,0,a
1772207039.869774,0,a
1772207039.8792472,0,a
1772207039.8902311,0,a
1772207039.901244,0,a
1772207039.912239,0,a
1772207039.923249,0,a
1772207039.9342358,0,a
1772207039.945235,0,a
1772207039.956165,0,a
1772207039.967125,0,a
1772207039.9781408,0,a
1772207039.989581,0,a
1772207040.000122,0,a
1772207040.0111182,0,a
1772207040.022114,0,a
1772207040.033154,0,a
1772207040.04415,0,a
1772207040.055125,0,a
1772207040.066407,1158,a
1772207040.077129,0,a
1772207040.089555,2067,a
1772207040.099383,898,a
1772207040.110137,0,a
1772207040.1214132,2346,a
1772207040.1323662,717,a
1772207040.143117,0,a
1772207040.15438,2340,a
1772207040.1653912,490,a
1772207040.1761112,0,a
1772207040.18737,2364,a
1772207040.1982532,277,a
1772207040.209889,0,a
1772207040.220374,2362,a
1772207040.2312808,170,a
1772207040.2421372,0,a
1772207040.253361,2396,a
1772207040.264262,85,a
1772207040.275147,0,a
1772207040.286425,2432,a
1772207040.2971342,82,a
1772207040.308178,0,a
1772207040.31938,2443,a
1772207040.330261,77,a
1772207040.341158,0,a
1772207040.3523772,2396,a
1772207040.3631449,80,a
1772207040.374153,0,a
1772207040.3853571,2260,a
1772207040.3961349,69,a
1772207040.407028,0,a
1772207040.4183948,2107,a
1772207040.430395,63,a
1772207040.440049,0,a
1772207040.4514,1955,a
1772207040.462018,7,a
1772207040.473022,0,a
1772207040.484268,1856,a
1772207040.495025,0,a
1772207040.506058,0,a
1772207040.5172539,1834,a
1772207040.528022,6,a
1772207040.539022,0,a
1772207040.550306,1529,a
1772207040.561038,0,a
1772207040.5720088,0,a
1772207040.583277,1303,a
1772207040.594029,0,a
1772207040.60523,1849,a
1772207040.616152,937,a
1772207040.627007,0,a
1772207040.638256,2249,a
1772207040.650639,788,a
1772207040.660008,0,a
1772207040.671262,2333,a
1772207040.682146,605,a
1772207040.692984,0,a
1772207040.704237,2352,a
1772207040.715132,417,a
1772207040.7260501,0,a
1772207040.737302,2347,a
1772207040.748171,357,a
1772207040.75899,0,a
1772207040.771011,2396,a
1772207040.781142,82,a
1772207040.792033,0,a
1772207040.803226,2415,a
1772207040.8140218,76,a
1772207040.825042,0,a
1772207040.836252,2435,a
1772207040.847051,82,a
1772207040.8579772,0,a
1772207040.870968,2438,a
1772207040.880034,75,a
1772207040.891018,0,a
1772207040.902286,2403,a
1772207040.913045,81,a
1772207040.924039,0,a
1772207040.935269,2286,a
1772207040.946013,75,a
1772207040.956903,0,a
1772207040.968265,2162,a
1772207040.979042,65,a
1772207040.9909928,0,a
1772207041.001282,1992,a
1772207041.01195,2,a
1772207041.023038,64,a
1772207041.034133,1765,a
1772207041.044885,5,a
1772207041.056184,371,a
1772207041.0671418,1594,a
1772207041.077888,0,a
1772207041.0912519,997,a
1772207041.10011,1402,a
1772207041.1110551,0,a
1772207041.122154,2022,a
1772207041.133146,1199,a
1772207041.143862,0,a
1772207041.155147,2291,a
1772207041.166141,1080,a
1772207041.176883,0,a
1772207041.190749,2350,a
1772207041.199004,873,a
1772207041.2104042,0,a
1772207041.221149,2347,a
1772207041.2319958,697,a
1772207041.242879,0,a
1772207041.254112,2354,a
1772207041.265007,478,a
1772207041.275885,0,a
1772207041.287153,2350,a
1772207041.297995,272,a
1772207041.3114429,0,a
1772207041.3201,2376,a
1772207041.33192,107,a
1772207041.341928,0,a
1772207041.35311,2411,a
1772207041.363872,75,a
1772207041.374899,0,a
1772207041.386112,2442,a
1772207041.396885,76,a
1772207041.407906,0,a
1772207041.4191291,2413,a
1772207041.431762,80,a
1772207041.440906,0,a
1772207041.452106,2350,a
1772207041.46288,78,a
1772207041.473772,0,a
1772207041.4851468,2241,a
1772207041.495883,68,a
1772207041.506782,0,a
1772207041.518167,2132,a
1772207041.5319529,64,a
1772207041.5397902,0,a
1772207041.5523689,1966,a
1772207041.561748,2,a
1772207041.5730188,143,a
1772207041.584028,1789,a
1772207041.5947819,0,a
1772207041.606036,556,a
1772207041.617038,1620,a
1772207041.6313138,3,a
1772207041.6390028,1618,a
1772207041.6523001,1407,a
1772207041.660782,0,a
1772207041.672348,2166,a
1772207041.6829891,1210,a
1772207041.693776,0,a
1772207041.705,2329,a
1772207041.715868,949,a
1772207041.726722,0,a
1772207041.737988,2360,a
1772207041.752414,782,a
1772207041.75976,0,a
1772207041.772547,2355,a
1772207041.781913,535,a
1772207041.7927868,0,a
1772207041.8040168,2362,a
1772207041.8148952,331,a
1772207041.825788,0,a
1772207041.837014,2379,a
1772207041.847884,135,a
1772207041.858783,0,a
1772207041.872619,2393,a
1772207041.880812,90,a
1772207041.892401,0,a
1772207041.9029949,2411,a
1772207041.913758,84,a
1772207041.92475,0,a
1772207041.93646,2431,a
1772207041.946837,75,a
1772207041.95773,0,a
1772207041.973407,2442,a
1772207041.97974,82,a
1772207041.991851,0,a
1772207042.001984,2377,a
1772207042.012953,79,a
1772207042.023749,0,a
1772207042.035012,2185,a
1772207042.0458822,67,a
1772207042.0567749,0,a
1772207042.068019,2090,a
1772207042.078872,68,a
1772207042.0927758,22,a
1772207042.101005,1791,a
1772207042.112028,6,a
1772207042.1228,9,a
1772207042.1340008,1609,a
1772207042.1448,3,a
1772207042.1559098,470,a
1772207042.167008,1451,a
1772207042.1777742,3,a
1772207042.192949,1218,a
1772207042.2,1272,a
1772207042.212933,0,a
1772207042.2220411,2116,a
1772207042.233343,1127,a
1772207042.243776,0,a
1772207042.2549918,2098,a
1772207042.266021,899,a
1772207042.2767549,0,a
1772207042.292475,1614,a
1772207042.2990131,560,a
1772207042.3127549,0,a
1772207042.320992,2345,a
1772207042.332934,577,a
1772207042.342763,0,a
1772207042.35402,2345,a
1772207042.364981,319,a
1772207042.3757608,0,a
1772207042.387152,2381,a
1772207042.398001,141,a
1772207042.4133801,0,a
1772207042.42011,2381,a
1772207042.433281,78,a
1772207042.441772,0,a
1772207042.453862,2432,a
1772207042.463873,76,a
1772207042.474858,0,a
1772207042.486124,2426,a
1772207042.4968681,74,a
1772207042.5078871,0,a
1772207042.519113,2440,a
1772207042.534969,75,a
1772207042.540865,0,a
1772207042.55426,2370,a
1772207042.562891,75,a
1772207042.5740821,0,a
1772207042.5851169,2027,a
1772207042.5958872,3,a
1772207042.606911,0,a
1772207042.618146,2003,a
1772207042.633966,2,a
1772207042.639872,0,a
1772207042.654322,1681,a
1772207042.66192,0,a
1772207042.6742458,156,a
1772207042.6841128,1626,a
1772207042.694859,0,a
1772207042.7060359,510,a
1772207042.717118,1471,a
1772207042.727886,0,a
1772207042.739153,1558,a
1772207042.754245,1325,a
1772207042.7608619,0,a
1772207042.774356,2223,a
1772207042.783129,1201,a
1772207042.7942579,0,a
1772207042.805143,2328,a
1772207042.816017,930,a
1772207042.826899,0,a
1772207042.8381739,2329,a
1772207042.8545332,1086,a
1772207042.859869,0,a
1772207042.874496,95,a
1772207042.881887,0,a
1772207042.894225,0,a
1772207042.903905,0,a
1772207042.914885,0,a
1772207042.92593,0,a
1772207042.9368699,0,a
1772207042.947912,0,a
1772207042.9588978,0,a
1772207042.973373,0,a
1772207042.980916,0,a
1772207042.994068,0,a
1772207043.0031202,2205,a
1772207043.014369,69,a
1772207043.024884,0,a
1772207043.03615,2271,a
1772207043.046988,66,a
1772207043.057892,0,a
1772207043.075389,0,a
1772207043.079906,0,a
1772207043.09426,0,a
1772207043.1018891,0,a
1772207043.1145139,0,a
1772207043.123894,0,a
1772207043.134912,0,a
1772207043.145895,0,a
1772207043.156996,0,a
1772207043.167906,0,a
1772207043.178911,0,a
1772207043.194358,0,a
1772207043.20099,0,a
1772207043.214326,0,a
1772207043.22303,0,a
1772207043.234612,0,a
1772207043.245058,0,a
1772207043.256012,0,a
1772207043.2670028,0,a
1772207043.2780101,0,a
1772207043.294347,0,a
1772207043.2999911,0,a
1772207043.314176,0,a
1772207043.321985,0,a
1772207043.3353019,0,a
1772207043.344037,0,a
1772207043.355725,0,a
1772207043.365995,0,a
1772207043.37702,0,a
1772207043.387994,0,a
1772207043.399005,0,a
1772207043.414803,0,a
1772207043.4209878,0,a
1772207043.435452,0,a
1772207043.443007,0,a
1772207043.454238,0,a
1772207043.464998,0,a
1772207043.476001,0,a
1772207043.487011,0,a
1772207043.497983,0,a
1772207043.514434,0,a
1772207043.519992,0,a
1772207043.534501,0,a
1772207043.542002,0,a
1772207043.5549078,0,a
1772207043.564055,0,a
1772207043.5750122,0,a
1772207043.585981,0,a
1772207043.597019,0,a
1772207043.608029,0,a
1772207043.619019,0,a
1772207043.6342971,0,a
1772207043.640991,0,a
1772207043.654238,0,a
1772207043.663096,0,a
1772207043.674162,0,a
1772207043.685028,0,a
1772207043.696053,0,a
1772207043.70704,0,a
1772207043.718018,0,a
1772207043.733727,0,a
1772207043.7400398,0,a
1772207043.753833,0,a
1772207043.7620008,0,a
1772207043.7747772,0,a
1772207043.784012,0,a
1772207043.795037,0,a
1772207043.806164,0,a
1772207043.817145,0,a
1772207043.833889,0,a
1772207043.839156,0,a
1772207043.854857,0,a
1772207043.861147,0,a
1772207043.874337,0,a
1772207043.8831449,0,a
1772207043.894144,0,a
