timestamp,ch1,ch2,label
1789466739.873046,2102,2878,6
1789466739.873656,2028,2877,6
1789466739.874548,2027,2877,6
1789466739.8760169,2095,2878,6
1789466739.877613,2077,2878,6
1789466739.879074,1995,2878,6
1789466739.881053,2067,2879,6
1789466739.8838348,2133,2877,6
1789466739.884912,2132,2879,6
1789466739.8872142,2016,2877,6
1789466739.889523,2022,2878,6
1789466739.890578,2065,2879,6
1789466739.892881,2090,2880,6
1789466739.8953001,2028,2876,6
1789466739.897614,2001,2878,6
1789466739.8986712,2085,2878,6
1789466739.9011142,2177,2879,6
1789466739.903554,2083,2879,6
1789466739.904853,2027,2877,6
1789466739.907124,2013,2877,6
1789466739.9085078,2151,2880,6
1789466739.91063,2075,2877,6
1789466739.9152331,2021,2879,6
1789466739.915725,2068,2878,6
1789466739.917644,2142,2879,6
1789466739.919274,2117,2879,6
1789466739.9208162,2036,2877,6
1789466739.9247072,2014,2878,6
1789466739.92489,2099,2878,6
1789466739.927213,2061,2877,6
1789466739.9295099,2000,2879,6
1789466739.930798,2027,2878,6
1789466739.93285,2107,2877,6
1789466739.9353962,2139,2878,6
1789466739.936523,2058,2879,6
1789466739.939075,2050,2877,6
1789466739.941487,2086,2878,6
1789466739.942534,2118,2879,6
1789466739.944681,1964,2877,6
1789466739.94675,2037,2878,6
1789466739.949057,2154,2878,6
1789466739.951118,2152,2879,6
1789466739.9549901,2090,2878,6
1789466739.9557178,2034,2877,6
1789466739.957632,2064,2877,6
1789466739.95939,2121,2879,6
1789466739.9618182,2041,2876,6
1789466739.964434,1999,2878,6
1789466739.9644842,2083,2878,6
1789466739.96703,2159,2880,6
1789466739.969598,2138,2878,6
1789466739.9708102,2034,2878,6
1789466739.973419,2037,2878,6
1789466739.974709,2084,2878,6
1789466739.977022,2051,2876,6
1789466739.979321,1982,2877,6
1789466739.980608,2027,2878,6
1789466739.982691,2118,2877,6
1789466739.984989,2162,2878,6
1789466739.9870431,2039,2877,6
1789466739.989357,1979,2878,6
1789466739.991468,2059,2878,6
1789466739.99562,2133,2880,6
1789466739.996125,1981,2878,6
1789466739.9978151,2017,2877,6
1789466739.999603,2118,2878,6
1789466740.001421,2118,2879,6
1789466740.0033019,2057,2878,6
1789466740.005232,2033,2877,6
1789466740.006529,2049,2878,6
1789466740.0088341,2141,2878,6
1789466740.011352,2054,2877,6
1789466740.012652,2029,2878,6
1789466740.015198,2091,2878,6
1789466740.0164921,2145,2880,6
1789466740.0190332,2120,2879,6
1789466740.021579,2007,2878,6
1789466740.022627,2041,2878,6
1789466740.0249238,2125,2878,6
1789466740.02723,2091,2880,6
1789466740.028521,1962,2878,6
