timestamp,sensor_value,label
1770628303.3080409,307,a
1770628303.33565,435,a
1770628303.335774,557,a
1770628303.335807,451,a
1770628303.335851,377,a
1770628303.335902,515,a
1770628303.33593,543,a
1770628303.335951,293,a
1770628303.335975,566,a
1770628303.3359969,731,a
1770628303.336017,234,a
1770628303.3360372,620,a
1770628303.3360798,831,a
1770628303.341703,51,a
1770628303.3528278,626,a
1770628303.363807,966,a
1770628303.374688,0,a
1770628303.3861382,548,a
1770628303.396796,867,a
1770628303.407792,137,a
1770628303.418842,460,a
1770628303.4297988,742,a
1770628303.440804,259,a
1770628303.451802,430,a
1770628303.462799,607,a
1770628303.4747531,378,a
1770628303.487753,375,a
1770628303.496746,631,a
1770628303.507139,562,a
1770628303.517847,321,a
1770628303.52882,611,a
1770628303.539802,798,a
1770628303.550802,266,a
1770628303.5618079,678,a
1770628303.573071,893,a
1770628303.583811,172,a
1770628303.5948741,746,a
1770628303.605807,1078,a
1770628303.6165912,7,a
1770628303.62781,620,a
1770628303.638883,1081,a
1770628303.6498308,111,a
1770628303.660804,609,a
1770628303.671824,928,a
1770628303.68284,217,a
1770628303.693811,488,a
1770628303.705302,752,a
1770628303.71573,316,a
1770628303.7266922,438,a
1770628303.73799,530,a
1770628303.750457,363,a
1770628303.759686,459,a
1770628303.770716,566,a
1770628303.7819479,507,a
1770628303.792694,338,a
1770628303.8037062,532,a
1770628303.814782,781,a
1770628303.825732,256,a
1770628303.836713,559,a
1770628303.847741,792,a
1770628303.858724,163,a
1770628303.8701272,539,a
1770628303.880702,918,a
1770628303.891726,25,a
1770628303.90269,570,a
1770628303.913692,899,a
1770628303.9254742,18,a
1770628303.935711,526,a
1770628303.9467149,754,a
1770628303.9577248,135,a
1770628303.968852,455,a
1770628303.979726,631,a
1770628303.990698,326,a
1770628304.001793,399,a
1770628304.012704,618,a
1770628304.0244741,501,a
1770628304.034754,335,a
1770628304.094829,658,a
1770628304.0968251,706,a
1770628304.097121,298,a
1770628304.097166,685,a
1770628304.09719,903,a
1770628304.101107,207,a
1770628304.111697,658,a
1770628304.122717,1006,a
1770628304.1349912,65,a
1770628304.145853,644,a
1770628304.155691,1067,a
1770628304.166452,9,a
1770628304.177699,571,a
1770628304.1887202,982,a
1770628304.1997519,167,a
1770628304.210709,552,a
1770628304.221694,782,a
1770628304.232714,257,a
1770628304.2445781,504,a
1770628304.254699,536,a
1770628304.265617,422,a
1770628304.276604,466,a
1770628304.287573,577,a
1770628304.29861,538,a
1770628304.3095858,358,a
1770628304.320571,570,a
1770628304.331576,680,a
1770628304.342606,294,a
1770628304.353606,571,a
1770628304.3650172,818,a
1770628304.375649,198,a
1770628304.3865879,574,a
1770628304.397561,945,a
1770628304.408566,42,a
1770628304.419619,570,a
1770628304.430572,921,a
1770628304.441578,38,a
1770628304.452596,443,a
1770628304.4646962,847,a
1770628304.474578,162,a
1770628304.485611,435,a
1770628304.496567,656,a
1770628304.5076008,313,a
1770628304.5186481,398,a
1770628304.5296261,592,a
1770628304.540642,493,a
1770628304.551574,345,a
1770628304.562602,624,a
1770628304.5735722,670,a
1770628304.5856571,291,a
1770628304.595562,664,a
1770628304.606575,867,a
1770628304.617564,184,a
1770628304.6285849,686,a
1770628304.639601,970,a
1770628304.650573,107,a
1770628304.6615832,626,a
1770628304.6725729,1053,a
1770628304.684612,0,a
1770628304.694578,613,a
1770628304.705608,981,a
1770628304.716596,148,a
1770628304.7275798,604,a
1770628304.738615,784,a
1770628304.7495759,166,a
1770628304.760581,492,a
1770628304.771609,577,a
1770628304.782448,348,a
1770628304.793497,391,a
