timestamp,sensor_value,label
1772098053.006954,673,a
1772098053.024606,144,a
1772098053.024698,437,a
1772098053.024725,679,a
1772098053.024746,214,a
1772098053.024765,326,a
1772098053.02487,607,a
1772098053.0249448,222,a
1772098053.0249999,227,a
1772098053.0250309,563,a
1772098053.025055,326,a
1772098053.025074,91,a
1772098053.0251038,476,a
1772098053.0257769,416,a
1772098053.036619,0,a
1772098053.047609,367,a
1772098053.058583,470,a
1772098053.069511,40,a
1772098053.080554,296,a
1772098053.09163,487,a
1772098053.102596,148,a
1772098053.11359,224,a
1772098053.128049,502,a
1772098053.135637,293,a
1772098053.147386,113,a
1772098053.157613,499,a
1772098053.168567,335,a
1772098053.179611,107,a
1772098053.1905951,553,a
1772098053.201591,430,a
1772098053.213151,35,a
1772098053.22386,548,a
1772098053.2345831,495,a
1772098053.2459,0,a
1772098053.256479,545,a
1772098053.267467,533,a
1772098053.278375,0,a
1772098053.289518,561,a
1772098053.3005,578,a
1772098053.3113458,9,a
1772098053.32247,514,a
1772098053.3334641,616,a
1772098053.3444638,36,a
1772098053.355479,513,a
1772098053.366606,621,a
1772098053.377346,51,a
1772098053.3885179,484,a
1772098053.3994749,650,a
1772098053.410435,159,a
1772098053.421453,398,a
1772098053.432844,614,a
1772098053.443456,201,a
1772098053.454464,292,a
1772098053.465464,545,a
1772098053.476469,197,a
1772098053.487493,223,a
1772098053.4984581,498,a
1772098053.5094469,278,a
1772098053.520472,102,a
1772098053.5314891,454,a
1772098053.542464,336,a
1772098053.553347,31,a
1772098053.564461,436,a
1772098053.575451,426,a
1772098053.586213,0,a
1772098053.597464,353,a
1772098053.608526,468,a
1772098053.619375,89,a
1772098053.6303942,260,a
1772098053.641375,475,a
1772098053.6526039,145,a
1772098053.6633642,170,a
1772098053.694856,472,a
1772098053.694978,256,a
1772098053.6964,114,a
1772098053.70765,497,a
1772098053.72173,312,a
1772098053.729247,68,a
1772098053.7403772,541,a
1772098053.751441,412,a
1772098053.762235,28,a
1772098053.773563,541,a
1772098053.784811,476,a
1772098053.795421,0,a
1772098053.806345,530,a
1772098053.81734,513,a
1772098053.828219,0,a
1772098053.839345,513,a
1772098053.850343,554,a
1772098053.861234,26,a
1772098053.872341,540,a
1772098053.883348,640,a
1772098053.894214,77,a
1772098053.905345,502,a
1772098053.916335,695,a
1772098053.927348,138,a
