timestamp,sensor_value,label
1770628853.74283,38,a
1770628853.742956,541,a
1770628853.776312,955,a
1770628853.7767942,363,a
1770628853.7769432,382,a
1770628853.776983,1219,a
1770628853.777005,309,a
1770628853.77702,0,a
1770628853.777038,882,a
1770628853.777057,353,a
1770628853.777077,629,a
1770628853.777123,713,a
1770628853.777178,508,a
1770628853.777198,320,a
1770628853.787006,956,a
1770628853.798006,681,a
1770628853.809104,254,a
1770628853.8200269,593,a
1770628853.831142,1324,a
1770628853.842015,534,a
1770628853.853107,718,a
1770628853.864053,923,a
1770628853.875029,236,a
1770628853.886078,878,a
1770628853.897134,1223,a
1770628853.913481,49,a
1770628853.920031,673,a
1770628853.930728,1247,a
1770628853.9410188,367,a
1770628853.952021,409,a
1770628853.9631329,1138,a
1770628853.97402,289,a
1770628853.985025,402,a
1770628853.996138,1259,a
1770628854.0073721,333,a
1770628854.018055,384,a
1770628854.02971,533,a
1770628854.040016,689,a
1770628854.0519412,435,a
1770628854.062495,709,a
1770628854.0730398,896,a
1770628854.084627,268,a
1770628854.095011,739,a
1770628854.106296,720,a
1770628854.117038,62,a
1770628854.128047,683,a
1770628854.1391659,1583,a
1770628854.150028,73,a
1770628854.1610382,698,a
1770628854.172149,1046,a
1770628854.182967,82,a
1770628854.194017,674,a
1770628854.204992,931,a
1770628854.216081,432,a
1770628854.227062,576,a
1770628854.238064,967,a
1770628854.251662,372,a
1770628854.260022,475,a
1770628854.27102,772,a
1770628854.282175,526,a
1770628854.293026,401,a
1770628854.304024,722,a
1770628854.3150332,682,a
1770628854.326169,246,a
1770628854.337059,772,a
1770628854.348037,954,a
1770628854.359047,187,a
1770628854.370049,769,a
1770628854.381751,1079,a
1770628854.391906,69,a
1770628854.458532,756,a
1770628854.458656,1249,a
1770628854.458706,0,a
1770628854.4587579,725,a
1770628854.4588149,1235,a
1770628854.458865,154,a
1770628854.469012,671,a
1770628854.480382,1167,a
1770628854.491183,319,a
1770628854.502558,591,a
1770628854.5130188,953,a
1770628854.5240488,436,a
1770628854.535007,492,a
1770628854.546037,700,a
1770628854.557056,546,a
1770628854.568913,402,a
1770628854.5790179,636,a
1770628854.59004,679,a
1770628854.602164,316,a
1770628854.612064,627,a
1770628854.623342,842,a
1770628854.634072,213,a
1770628854.645024,623,a
1770628854.656044,920,a
1770628854.667105,92,a
1770628854.6780748,602,a
1770628854.689145,1071,a
1770628854.699805,0,a
1770628854.71107,574,a
1770628854.722496,1099,a
1770628854.7330549,154,a
1770628854.744044,531,a
1770628854.755039,1010,a
1770628854.766042,295,a
1770628854.777004,466,a
1770628854.788029,849,a
1770628854.79905,435,a
1770628854.8100412,388,a
1770628854.8210099,685,a
1770628854.832021,593,a
1770628854.8430028,317,a
1770628854.8539991,722,a
1770628854.8648908,819,a
1770628854.875896,237,a
1770628854.887386,731,a
1770628854.8980129,1057,a
1770628854.908928,150,a
1770628854.919949,747,a
1770628854.931057,1123,a
1770628854.941921,28,a
1770628854.952925,715,a
1770628854.964043,1244,a
1770628854.974903,46,a
1770628854.985929,667,a
1770628854.997057,1175,a
1770628855.007902,221,a
1770628855.018923,597,a
1770628855.030037,1016,a
1770628855.0409532,355,a
1770628855.0519402,512,a
1770628855.06322,819,a
1770628855.073927,474,a
1770628855.084928,443,a
1770628855.095893,627,a
1770628855.106926,584,a
1770628855.117866,345,a
1770628855.1289291,627,a
1770628855.139932,725,a
1770628855.150908,266,a
1770628855.163334,609,a
1770628855.172915,885,a
1770628855.183879,152,a
1770628855.194912,596,a
1770628855.205911,988,a
1770628855.2169018,32,a
1770628855.227896,589,a
1770628855.239074,1077,a
1770628855.2499352,45,a
1770628855.262947,553,a
1770628855.272046,1047,a
1770628855.282944,217,a
1770628855.293936,489,a
1770628855.304946,914,a
1770628855.3159108,340,a
1770628855.3269172,415,a
1770628855.33792,749,a
1770628855.348927,490,a
1770628855.359909,371,a
1770628855.370925,682,a
1770628855.382802,663,a
1770628855.39293,288,a
1770628855.403918,727,a
1770628855.414934,910,a
1770628855.42589,227,a
1770628855.436918,733,a
1770628855.4480152,1081,a
1770628855.4589708,118,a
1770628855.469897,734,a
1770628855.486269,1184,a
1770628855.491862,6,a
1770628855.502887,700,a
1770628855.514084,1220,a
1770628855.5247738,96,a
1770628855.535894,637,a
1770628855.547008,1131,a
1770628855.5579252,276,a
1770628855.568927,561,a
1770628855.5798929,954,a
1770628855.590925,378,a
1770628855.601912,486,a
1770628855.6128871,718,a
1770628855.6239848,493,a
1770628855.634861,410,a
1770628855.6458838,620,a
1770628855.6568809,621,a
1770628855.6693351,314,a
1770628855.6788878,632,a
1770628855.690144,791,a
1770628855.7009332,234,a
1770628855.722844,622,a
1770628855.722995,910,a
1770628855.7338848,121,a
1770628855.745051,616,a
1770628855.760227,1053,a
1770628855.7689128,0,a
1770628855.7782211,580,a
1770628855.7892349,1074,a
1770628855.799783,89,a
1770628855.810892,537,a
1770628855.826655,1015,a
1770628855.833507,257,a
1770628855.8453,463,a
1770628855.8550432,850,a
1770628855.867305,387,a
1770628855.877138,399,a
1770628855.887915,673,a
1770628855.898883,536,a
1770628855.909962,335,a
1770628855.920933,697,a
1770628855.9319072,743,a
1770628855.945327,261,a
1770628855.953873,724,a
1770628855.9651961,979,a
1770628855.9758852,175,a
1770628855.986869,734,a
1770628855.997921,1067,a
1770628856.008794,64,a
1770628856.019819,717,a
1770628856.030915,1195,a
1770628856.044811,1,a
1770628856.052782,668,a
1770628856.064758,1172,a
1770628856.074782,167,a
1770628856.085817,622,a
1770628856.0969028,1039,a
