timestamp,sensor_value,label
1772100639.535834,488,a
1772100639.5371468,3402,a
1772100639.5374541,3512,a
1772100639.5375092,936,a
1772100639.537568,3404,a
1772100639.537757,3514,a
1772100639.537801,1413,a
1772100639.537832,3406,a
1772100639.5378618,3514,a
1772100639.5378911,1951,a
1772100639.537919,2776,a
1772100639.537947,3486,a
1772100639.537975,2363,a
1772100639.538003,2003,a
1772100639.538032,3411,a
1772100639.538062,2931,a
1772100639.538089,876,a
1772100639.541676,3401,a
1772100639.552578,3511,a
1772100639.563491,367,a
1772100639.574564,3393,a
1772100639.585593,3510,a
1772100639.596512,1286,a
1772100639.607455,3001,a
1772100639.618905,3493,a
1772100639.6294699,2364,a
1772100639.640482,2622,a
1772100639.651498,3486,a
1772100639.667684,3310,a
1772100639.673464,2239,a
1772100639.691487,3476,a
1772100639.6991339,3519,a
1772100639.73026,1779,a
1772100639.730439,3415,a
1772100639.730488,3507,a
1772100639.739454,1392,a
1772100639.750456,3412,a
1772100639.761482,3511,a
1772100639.772465,947,a
1772100639.7835531,3409,a
1772100639.794466,3514,a
1772100639.805387,390,a
1772100639.8164759,3408,a
1772100639.830979,3517,a
1772100639.8383412,486,a
1772100639.849463,3408,a
1772100639.8604958,3510,a
1772100639.871341,881,a
1772100639.8829298,3406,a
1772100639.8934588,3513,a
1772100639.90468,1439,a
1772100639.9154618,3412,a
1772100639.926639,3511,a
1772100639.937479,2014,a
1772100639.9484942,3414,a
1772100639.9594681,3510,a
1772100639.9704452,2564,a
1772100639.981484,2813,a
1772100639.992445,3490,a
1772100640.003474,3145,a
1772100640.014484,1840,a
1772100640.025453,3414,a
1772100640.0364642,3511,a
1772100640.04764,764,a
1772100640.058479,3402,a
1772100640.069464,3511,a
1772100640.08036,547,a
1772100640.0914629,3400,a
1772100640.102484,3511,a
1772100640.113446,1560,a
1772100640.1245,3122,a
1772100640.172831,3498,a
1772100640.172904,2554,a
1772100640.17294,2666,a
1772100640.172971,3495,a
1772100640.179713,3306,a
1772100640.1905851,2324,a
1772100640.2015512,3475,a
1772100640.21246,3508,a
1772100640.223485,1888,a
1772100640.23447,3414,a
1772100640.24546,3509,a
1772100640.2565398,1443,a
1772100640.267927,3419,a
1772100640.278344,3515,a
1772100640.289324,965,a
1772100640.3003461,3405,a
1772100640.311342,3512,a
1772100640.322565,481,a
1772100640.333353,3405,a
1772100640.344346,3506,a
1772100640.355339,409,a
1772100640.366389,3398,a
1772100640.3773398,3513,a
1772100640.388702,769,a
1772100640.3993442,3407,a
1772100640.4103732,3511,a
1772100640.421343,1294,a
1772100640.432342,3410,a
1772100640.44335,3518,a
1772100640.4543371,1797,a
1772100640.4653351,3414,a
1772100640.476327,3511,a
1772100640.488745,2470,a
1772100640.498336,3048,a
1772100640.50933,3499,a
1772100640.52032,2994,a
1772100640.5313432,2055,a
1772100640.5423281,3466,a
1772100640.553321,3511,a
1772100640.5642722,856,a
1772100640.575328,3408,a
1772100640.5863218,3503,a
1772100640.5972228,433,a
1772100640.609308,3399,a
1772100640.619322,3506,a
1772100640.630324,1389,a
1772100640.641379,3227,a
1772100640.652311,3504,a
1772100640.6633558,2282,a
1772100640.674321,2751,a
1772100640.685326,3483,a
1772100640.697181,3177,a
1772100640.709043,2414,a
1772100640.7183201,3478,a
1772100640.7295418,3511,a
1772100640.742753,1880,a
1772100640.7513878,3410,a
1772100640.762313,3511,a
1772100640.773335,1615,a
1772100640.784331,3414,a
1772100640.795323,3512,a
1772100640.806323,1004,a
1772100640.817364,3409,a
1772100640.829566,3512,a
1772100640.8392372,631,a
1772100640.850334,3404,a
1772100640.861323,3508,a
1772100640.8721972,375,a
1772100640.883332,3397,a
1772100640.895029,3511,a
1772100640.9052002,746,a
1772100640.916321,3399,a
1772100640.9285078,3513,a
1772100640.938324,1325,a
1772100640.9493198,3407,a
1772100640.960215,3512,a
1772100640.9712021,1605,a
1772100640.9822102,3410,a
1772100640.993205,3513,a
1772100641.004194,2015,a
1772100641.015203,3168,a
1772100641.0262232,3503,a
1772100641.0371919,2527,a
1772100641.048526,2333,a
1772100641.059215,3472,a
1772100641.0702069,3146,a
1772100641.0812318,441,a
1772100641.092237,3398,a
1772100641.10324,3506,a
1772100641.114229,1333,a
1772100641.125219,3403,a
1772100641.136231,3512,a
1772100641.1472042,2518,a
1772100641.158269,3481,a
1772100641.169915,3515,a
1772100641.180209,3512,a
1772100641.191197,3511,a
1772100641.202208,3515,a
1772100641.213192,3512,a
1772100641.224226,3508,a
1772100641.235235,3514,a
1772100641.2462049,3215,a
1772100641.2572002,3133,a
1772100641.269226,3495,a
1772100641.279226,2816,a
1772100641.2902,2847,a
1772100641.301232,3495,a
1772100641.3122041,2535,a
1772100641.323203,2565,a
1772100641.334224,3488,a
1772100641.345216,2119,a
1772100641.356226,1860,a
1772100641.3672209,3412,a
1772100641.378228,1821,a
1772100641.389236,1203,a
1772100641.400225,3406,a
1772100641.411202,1566,a
1772100641.4220958,582,a
1772100641.433103,313,a
1772100641.444111,992,a
1772100641.455092,588,a
1772100641.465974,0,a
1772100641.476972,0,a
1772100641.488928,0,a
1772100641.498976,0,a
1772100641.509839,0,a
1772100641.520807,0,a
1772100641.5318599,0,a
1772100641.542851,0,a
1772100641.553854,0,a
1772100641.5648582,0,a
1772100641.575822,0,a
1772100641.5868428,0,a
1772100641.597826,0,a
1772100641.609216,0,a
1772100641.619843,0,a
1772100641.630861,0,a
1772100641.641852,0,a
1772100641.6528482,0,a
1772100641.6638699,0,a
1772100641.6748319,0,a
1772100641.6858408,0,a
1772100641.6968331,0,a
1772100641.7092211,0,a
1772100641.718839,0,a
1772100641.729847,0,a
1772100641.740809,0,a
1772100641.7518568,0,a
1772100641.7628229,0,a
1772100641.7738109,0,a
1772100641.784846,0,a
1772100641.795819,0,a
1772100641.808267,0,a
1772100641.817846,0,a
1772100641.8291829,0,a
1772100641.839851,0,a
1772100641.85081,0,a
1772100641.86185,0,a
1772100641.872844,0,a
1772100641.8838542,0,a
1772100641.8948522,0,a
1772100641.905849,0,a
1772100641.916847,0,a
1772100641.928541,0,a
1772100641.9388502,0,a
1772100641.949823,0,a
1772100641.9608169,0,a
1772100641.971851,0,a
1772100641.9828439,0,a
1772100641.993846,0,a
1772100642.00485,0,a
1772100642.015845,0,a
1772100642.026845,0,a
1772100642.0378351,0,a
1772100642.048821,0,a
1772100642.059938,0,a
1772100642.0708039,0,a
1772100642.0818172,0,a
1772100642.092889,0,a
1772100642.103862,0,a
1772100642.114845,0,a
1772100642.125846,0,a
1772100642.137085,2558,a
1772100642.149173,256,a
1772100642.159116,3395,a
1772100642.170048,3503,a
1772100642.181091,2062,a
1772100642.1921139,3460,a
1772100642.203094,3514,a
1772100642.214091,1977,a
1772100642.2250948,3188,a
1772100642.236093,3504,a
1772100642.247083,3185,a
1772100642.258063,2690,a
1772100642.269407,3487,a
1772100642.280074,3511,a
1772100642.291074,2097,a
1772100642.302093,3465,a
1772100642.313096,3516,a
1772100642.324072,1795,a
1772100642.335094,3411,a
1772100642.346091,3509,a
1772100642.3571048,1338,a
1772100642.368334,3410,a
1772100642.3790889,3513,a
1772100642.389965,871,a
1772100642.401094,3409,a
1772100642.4120052,3511,a
1772100642.422967,416,a
1772100642.433973,3403,a
1772100642.444971,3514,a
1772100642.455931,444,a
1772100642.466961,3400,a
1772100642.47797,3513,a
1772100642.489152,908,a
1772100642.499944,3404,a
1772100642.510967,3506,a
1772100642.521943,1565,a
1772100642.532943,3414,a
1772100642.543968,3509,a
1772100642.554972,2029,a
1772100642.565946,3413,a
1772100642.576936,3515,a
1772100642.589383,2498,a
1772100642.59895,3051,a
1772100642.623282,3499,a
1772100642.623426,3093,a
1772100642.636585,1924,a
