timestamp,sensor_value,label
1772098184.4256709,292,a
1772098184.425709,16,a
1772098184.4257338,174,a
1772098184.425757,267,a
1772098184.425775,52,a
1772098184.425796,147,a
1772098184.4258182,245,a
1772098184.425835,98,a
1772098184.425853,91,a
1772098184.425874,259,a
1772098184.425896,103,a
1772098184.425914,20,a
1772098184.425935,195,a
1772098184.453078,119,a
1772098184.453136,0,a
1772098184.4580731,141,a
1772098184.4690099,136,a
1772098184.479788,0,a
1772098184.490956,126,a
1772098184.501945,165,a
1772098184.5127082,0,a
1772098184.523833,96,a
1772098184.5349529,209,a
1772098184.549501,1,a
1772098184.562639,59,a
1772098184.568,200,a
1772098184.583152,63,a
1772098184.589851,27,a
1772098184.600978,245,a
1772098184.611947,102,a
1772098184.622835,28,a
1772098184.6340191,260,a
1772098184.644963,176,a
1772098184.658728,0,a
1772098184.666974,243,a
1772098184.6780002,197,a
1772098184.6887538,0,a
1772098184.6999629,233,a
1772098184.710985,213,a
1772098184.721793,0,a
1772098184.73298,248,a
1772098184.744323,242,a
1772098184.754713,0,a
1772098184.765831,269,a
1772098184.7768362,237,a
1772098184.787724,0,a
1772098184.7993238,239,a
1772098184.809867,277,a
1772098184.820849,11,a
1772098184.831868,227,a
1772098184.842856,277,a
1772098184.853869,33,a
1772098184.864846,208,a
1772098184.87584,280,a
1772098184.8868911,45,a
1772098184.897901,168,a
1772098184.908845,240,a
1772098184.919843,92,a
1772098184.930926,122,a
1772098184.9418619,208,a
1772098184.9532402,107,a
1772098184.963847,49,a
1772098184.9748878,185,a
1772098184.985879,112,a
1772098184.99684,29,a
1772098185.039097,179,a
1772098185.039244,147,a
1772098185.039304,0,a
1772098185.0409431,142,a
1772098185.054493,170,a
1772098185.0627232,0,a
1772098185.073834,99,a
1772098185.084956,177,a
1772098185.118815,12,a
1772098185.125094,67,a
1772098185.125173,175,a
1772098185.128871,36,a
1772098185.140089,47,a
1772098185.1512508,209,a
1772098185.161834,82,a
1772098185.172843,37,a
1772098185.183871,223,a
1772098185.194844,129,a
1772098185.20572,6,a
1772098185.216846,223,a
1772098185.227829,144,a
1772098185.2387142,0,a
1772098185.249863,232,a
1772098185.2608519,184,a
1772098185.272449,0,a
1772098185.282866,240,a
1772098185.293845,214,a
1772098185.304766,0,a
1772098185.315834,230,a
1772098185.3268402,256,a
1772098185.33777,0,a
1772098185.348835,239,a
1772098185.360369,260,a
1772098185.370732,0,a
1772098185.381855,221,a
1772098185.392838,267,a
1772098185.4037251,24,a
1772098185.41483,206,a
1772098185.4258718,253,a
1772098185.436712,23,a
1772098185.4478369,171,a
1772098185.4588401,255,a
1772098185.469719,55,a
1772098185.4808462,123,a
1772098185.4918458,235,a
1772098185.5027142,41,a
1772098185.5137222,88,a
1772098185.5248692,235,a
1772098185.535842,112,a
1772098185.546713,21,a
1772098185.5577338,225,a
1772098185.5687401,140,a
1772098185.580831,0,a
1772098185.590733,136,a
1772098185.601742,157,a
1772098185.6125991,0,a
1772098185.623737,136,a
1772098185.634736,184,a
1772098185.6456041,0,a
1772098185.656699,80,a
1772098185.66771,184,a
1772098185.679199,61,a
1772098185.6896079,33,a
1772098185.700769,177,a
1772098185.7116191,57,a
1772098185.722783,6,a
1772098185.734188,209,a
1772098185.744735,107,a
1772098185.755626,6,a
1772098185.76674,229,a
1772098185.7777972,122,a
1772098185.7885818,0,a
1772098185.800338,251,a
1772098185.8108318,161,a
1772098185.821743,0,a
1772098185.8327239,222,a
1772098185.8441868,206,a
1772098185.85612,0,a
1772098185.865978,236,a
1772098185.8769238,227,a
1772098185.890653,0,a
1772098185.9123452,226,a
1772098185.912415,245,a
