timestamp,sensor_value,label
1772099221.265294,5,a
1772099221.275583,1207,a
1772099221.2758179,1363,a
1772099221.275947,360,a
1772099221.2760088,1058,a
1772099221.276116,1563,a
1772099221.276167,735,a
1772099221.276216,922,a
1772099221.276269,1807,a
1772099221.276324,1110,a
1772099221.276371,807,a
1772099221.2765,2090,a
1772099221.2768698,1573,a
1772099221.277018,643,a
1772099221.277177,2439,a
1772099221.2772212,2018,a
1772099221.277248,484,a
1772099221.2772758,2693,a
1772099221.277302,2428,a
1772099221.2773252,315,a
1772099221.277353,2766,a
1772099221.277379,2689,a
1772099221.2774029,130,a
1772099221.277429,2665,a
1772099221.277455,2751,a
1772099221.277507,86,a
1772099221.277536,2179,a
1772099221.2775621,2295,a
1772099221.2775822,84,a
1772099221.2776399,1833,a
1772099221.277668,2035,a
1772099221.277735,149,a
1772099221.277765,1506,a
1772099221.277859,1859,a
1772099221.2779572,289,a
1772099221.27805,1165,a
1772099221.278155,1553,a
1772099221.278192,414,a
1772099221.27822,674,a
1772099221.278244,998,a
1772099221.278267,445,a
1772099221.278293,369,a
1772099221.278317,839,a
1772099221.278534,566,a
1772099221.2786748,112,a
1772099221.278705,749,a
1772099221.2793128,667,a
1772099221.279358,14,a
1772099221.279732,687,a
1772099221.279807,774,a
1772099221.280128,163,a
1772099221.280212,576,a
1772099221.280268,845,a
1772099221.28077,362,a
1772099221.280854,497,a
1772099221.281003,995,a
1772099221.281055,594,a
1772099221.281101,436,a
1772099221.2811542,1163,a
1772099221.2811992,835,a
1772099221.281246,343,a
1772099221.281402,1327,a
1772099221.281568,1025,a
1772099221.281624,256,a
1772099221.281874,1371,a
1772099221.2819479,1170,a
1772099221.281997,143,a
1772099221.282051,1367,a
1772099221.282104,1215,a
1772099221.2821429,60,a
1772099221.282194,1231,a
1772099221.2822459,1193,a
1772099221.2822778,4,a
1772099221.2950242,1073,a
1772099221.298375,1162,a
1772099221.308917,18,a
1772099221.319937,948,a
1772099221.3310652,1162,a
1772099221.341952,144,a
1772099221.3529449,833,a
1772099221.364068,1169,a
1772099221.3749518,306,a
1772099221.3889558,704,a
1772099221.3994172,1114,a
1772099221.407933,612,a
1772099221.418915,478,a
1772099221.430144,1245,a
1772099221.440951,963,a
1772099221.451968,173,a
1772099221.462966,1275,a
1772099221.47395,1377,a
1772099221.4851,282,a
1772099221.4959302,1243,a
1772099221.506996,2034,a
1772099221.517805,889,a
1772099221.528929,1259,a
1772099221.5400372,2310,a
1772099221.550956,1375,a
1772099221.5619578,1100,a
1772099221.572949,2638,a
1772099221.583963,1895,a
1772099221.594823,919,a
1772099221.605937,3042,a
1772099221.616967,2410,a
1772099221.628587,755,a
1772099221.6388328,3384,a
1772099221.6498492,2880,a
1772099221.660815,525,a
1772099221.671812,3434,a
1772099221.682807,3177,a
1772099221.69368,269,a
1772099221.705448,3273,a
1772099221.715827,3215,a
1772099221.726688,112,a
1772099221.73781,2850,a
1772099221.749349,3032,a
1772099221.759686,241,a
1772099221.770935,2429,a
1772099221.7817972,2864,a
1772099221.792713,478,a
1772099221.803807,2011,a
1772099221.8148348,2649,a
1772099221.825713,736,a
1772099221.836724,1611,a
1772099221.847716,2427,a
1772099221.8586729,977,a
1772099221.8697548,1146,a
1772099221.8807008,2093,a
1772099221.916607,1278,a
1772099221.9167209,656,a
1772099221.916784,1835,a
1772099221.925803,1523,a
1772099221.9356039,107,a
1772099221.9466949,1628,a
1772099221.957752,1767,a
1772099221.969824,278,a
1772099221.979677,1477,a
1772099221.990693,1981,a
1772099222.001586,740,a
1772099222.012717,1313,a
1772099222.0236852,2243,a
1772099222.034693,1261,a
1772099222.045676,1136,a
1772099222.056677,2564,a
1772099222.067701,1771,a
1772099222.078563,954,a
1772099222.089549,2920,a
1772099222.1005929,2267,a
1772099222.111553,787,a
1772099222.122567,3241,a
1772099222.1335979,2725,a
1772099222.144448,563,a
1772099222.155552,3314,a
1772099222.166584,3071,a
1772099222.177443,314,a
1772099222.188782,3261,a
1772099222.199651,3146,a
1772099222.2104268,112,a
1772099222.221555,2897,a
1772099222.232586,3045,a
1772099222.243535,197,a
1772099222.254551,2490,a
1772099222.2655602,2910,a
1772099222.276427,421,a
1772099222.289102,2096,a
1772099222.29856,2748,a
1772099222.309927,688,a
1772099222.320436,1678,a
1772099222.331469,2486,a
1772099222.342518,1006,a
1772099222.353434,1215,a
1772099222.3644722,2173,a
1772099222.37544,1267,a
1772099222.386343,714,a
1772099222.397426,1867,a
1772099222.409631,1495,a
1772099222.419331,175,a
1772099222.43046,1652,a
1772099222.4414248,1746,a
1772099222.452311,275,a
1772099222.463495,1471,a
1772099222.474445,1947,a
